categoria,video,distancia_centros_mean,distancia_centros_std,distancia_centros_max,distancia_centros_min,velocidad_relativa_mean,velocidad_relativa_std,velocidad_relativa_max,velocidad_relativa_min,aceleracion_prom_mean,aceleracion_prom_std,aceleracion_prom_max,aceleracion_prom_min,diferencia_orientacion_mean,diferencia_orientacion_std,diferencia_orientacion_max,diferencia_orientacion_min,ang_brazo_der_mean,ang_brazo_der_std,ang_brazo_der_max,ang_brazo_der_min,ang_brazo_izq_mean,ang_brazo_izq_std,ang_brazo_izq_max,ang_brazo_izq_min,ang_pierna_der_mean,ang_pierna_der_std,ang_pierna_der_max,ang_pierna_der_min,ang_pierna_izq_mean,ang_pierna_izq_std,ang_pierna_izq_max,ang_pierna_izq_min,movimiento_relativo_mean,movimiento_relativo_std,movimiento_relativo_max,movimiento_relativo_min
violencia_limpios,V_720.mp4,58.97736842105263,25.625145602210786,120.12,26.65,41.94810526315789,29.03454513907095,85.608,0.0,38.7657894736842,30.38877091693748,87.029,0.0,174.54684210526312,109.44604779690573,336.55,1.85,72.68052631578945,53.86710854539099,171.19,4.74,75.71473684210527,46.27939610770182,180.0,4.5,71.40947368421052,47.77376633370665,151.56,0.0,39.089473684210525,38.39693831453003,122.91,0.0,58.977157894736855,25.624310625443954,120.117,26.65
violencia_limpios,V_721.mp4,46.412499999999994,35.60614682420251,79.94,13.89,21.88425,16.96933346510699,41.435,0.0,8.63425,8.688866376960037,20.717,0.0,140.505,115.84738653360577,269.15,23.73,113.09,73.6579558952505,158.21,4.2,48.955,30.129809712863,92.04,28.16,92.08249999999998,54.89078330345329,135.35,20.97,15.772499999999999,13.163784600182424,32.23,0.0,46.40975,35.606531632787075,79.94,13.888
violencia_limpios,V_722.mp4,24.953684210526315,22.14770321940261,80.87,5.42,51.62105263157895,27.947646274326104,96.67,2.865,21.531052631578948,19.75490013606662,61.453,0.336,141.61105263157893,100.61028939508991,288.34,5.79,26.338421052631578,34.8253064536501,91.42,0.95,64.8736842105263,25.45485725543824,118.98,28.84,54.271578947368425,32.59231065811517,117.91,13.49,35.601578947368424,23.009873065263356,70.92,0.0,24.954631578947367,22.147583460380115,80.869,5.422
violencia_limpios,V_736.mp4,37.26684210526316,24.054206389511997,88.39,5.62,27.76257894736842,34.81806065713564,101.862,0.0,27.84236842105263,24.10403001853638,72.122,0.0,153.26315789473685,110.33804244999051,330.77,13.78,27.408421052631578,43.166463482553716,180.0,0.0,84.99473684210525,32.68183497643455,161.21,51.73,51.69263157894736,20.734977116538897,95.57,13.48,70.37684210526315,27.698700140506308,136.0,35.24,37.266578947368416,24.05477454180999,88.392,5.625
violencia_limpios,V_737.mp4,33.20790697674419,21.113073083726103,128.73,5.55,50.160162790697676,36.21762163047301,128.961,0.0,29.65588372093023,27.99334794724777,103.633,0.0,136.93255813953488,113.47106346245333,309.73,0.24,53.116976744186054,60.62586983312698,177.24,0.62,63.67255813953488,41.667889492133895,178.55,0.01,58.43581395348838,32.77681724521872,150.66,18.95,60.876511627906986,68.14063412160112,180.0,0.0,33.20825581395349,21.113613413752326,128.731,5.547
violencia_limpios,V_738.mp4,62.59125,24.233076826932233,108.22,27.74,18.22075,31.19847974661586,89.355,0.0,52.30475,25.46154988970063,79.093,0.0,120.09625,112.27481563906358,297.84,1.98,71.5875,56.58360028690797,159.6,9.46,82.2475,75.5375295087529,180.0,9.34,97.50375,40.542032135092306,162.3,21.66,57.3375,59.383950393062555,150.86,0.0,62.59125,24.232371087039752,108.221,27.744
violencia_limpios,V_74.mp4,100.91441176470587,53.427058017743896,195.99,7.52,40.10032352941177,31.917164678814768,96.69,0.0,48.921205882352936,43.86083819604179,176.803,0.0,18.249117647058824,13.680470124751729,45.98,0.02,41.56941176470588,52.23688734642881,180.0,0.0,64.98882352941175,43.990072004233085,169.54,3.27,62.631764705882354,34.84820263793348,131.46,1.19,60.355294117647055,52.05960024033608,154.75,1.33,100.91467647058823,53.426653506392825,195.985,7.519
violencia_limpios,V_741.mp4,46.751875,25.950420648899676,104.55,7.91,34.24503125,37.50225639102728,166.125,0.0,24.747125,26.69915264905273,104.947,0.0,148.0796875,117.77253451885957,333.33,0.53,46.848749999999995,58.914620275938844,175.65,0.8,57.8678125,17.020382228067504,78.61,13.6,75.168125,39.83308986237286,180.0,25.57,28.878125,25.47008054212983,70.71,0.0,46.75178125,25.949750416767795,104.546,7.912
violencia_limpios,V_743.mp4,153.3539130434783,95.71652896799569,387.15,2.31,182.01923913043478,185.07748585776295,584.023,0.0,139.44715217391305,140.19721454547397,521.924,0.0,92.71347826086956,100.16946920577239,306.19,0.93,33.115,31.55673435787254,138.45,0.42,55.89413043478261,40.03527558852662,177.38,0.0,52.01326086956522,41.37051048777769,128.18,0.66,44.33282608695653,38.15717853901112,166.57,0.41,153.35454347826087,95.71621858011237,387.146,2.315
violencia_limpios,V_749.mp4,318.4071331444759,215.1118170804946,901.15,1.73,322.84981473087817,277.4014908496859,1078.683,0.0,275.3756492917847,199.16250058160912,994.532,0.0,81.47505382436262,106.37422232122019,353.1,0.01,21.964169971671385,41.7017387897556,178.78,0.0,36.28380169971672,42.602886649870314,180.0,0.0,51.33179603399433,37.661162736810624,180.0,0.0,24.919813031161475,29.251891374769325,166.92,0.0,318.4070719546742,215.11191803616367,901.152,1.726
violencia_limpios,V_75.mp4,97.08923076923078,53.24398220480547,173.92,40.5,104.4833076923077,71.47816828862807,206.492,0.0,63.97438461538461,45.5950463017246,126.011,0.0,136.59230769230768,103.2407737729177,301.07,6.82,66.9923076923077,63.37759884925774,175.69,0.88,57.20538461538461,51.20606989009939,158.82,4.55,50.53923076923078,33.21195378713776,104.26,6.02,68.66538461538462,50.036716454916814,164.93,1.0,97.08815384615386,53.24320629095346,173.921,40.503
violencia_limpios,V_752.mp4,299.4498183760683,196.7570253007694,826.11,0.4,256.57597863247867,251.24958703622022,1150.166,0.0,230.6330576923077,211.55119092352163,1129.499,0.0,74.69116452991452,103.55556093037683,326.01,0.0,25.310299145299144,46.255862612285945,172.73,0.0,34.56887820512821,43.82002853092933,180.0,0.0,45.71318376068376,36.737954375155525,180.0,0.0,22.85627136752137,32.37472468756761,180.0,0.0,299.4498525641026,196.757189744474,826.114,0.395
violencia_limpios,V_754.mp4,297.13208440999136,214.1485328178055,866.94,1.9,285.49995478036175,275.28733063737616,1209.762,0.0,275.1038897502154,208.54446848634146,1012.503,0.0,93.29378122308356,101.36252208957984,347.43,0.0,27.031055124892333,47.69284861136415,180.0,0.0,31.15238156761412,32.721726421117026,180.0,0.0,55.80469422911283,37.29430974377323,180.0,0.0,16.968548664944013,22.71413136631933,158.2,0.0,297.13197028423775,214.14845929674922,866.944,1.9
violencia_limpios,V_755.mp4,308.2282718446602,213.7618420755969,996.82,3.49,162.0079844660194,210.12068819524123,1102.609,0.0,181.61164660194174,178.95652006499708,722.81,0.0,112.74097087378642,105.36729648754627,347.96,0.06,34.099359223300965,54.16994601027327,177.92,0.0,32.32227184466019,33.101139530443575,137.53,0.0,46.212330097087374,36.316752231092465,151.55,0.0,30.951106796116505,38.55282227777828,180.0,0.0,308.22812815533973,213.76173147600971,996.816,3.492
violencia_limpios,V_756.mp4,293.8731764069264,201.31032906142423,1008.87,1.34,325.2329193722944,276.7079404152127,1177.529,0.0,285.527097943723,186.5082141950219,912.783,0.0,54.25737554112554,93.43883157854158,348.69,0.0,24.57512445887446,43.13012585841522,180.0,0.0,37.55715367965368,40.68011018163561,177.96,0.0,57.69895021645022,36.20024859970979,180.0,1.36,24.776823593073594,30.511774375761657,166.88,0.0,293.8731558441558,201.3102962806059,1008.867,1.338
violencia_limpios,V_757.mp4,318.5723487261146,218.07227797711587,1064.1,1.88,302.03524999999996,283.40197038257287,1193.187,0.0,258.6358638535032,199.02674580387693,1074.198,0.0,109.6528423566879,107.40715150855414,355.13,0.04,17.828630573248407,37.53409396477611,176.79,0.0,35.87353503184713,40.77527708010981,180.0,0.0,46.00226910828025,33.77997036639634,175.12,0.0,30.479378980891717,38.4430324961816,178.2,0.0,318.5724992038217,218.07220439146158,1064.104,1.884
violencia_limpios,V_758.mp4,316.7072632794457,217.46809166785314,822.83,2.5,314.0393129330254,288.44824843238155,1126.559,0.0,249.95571362586608,205.6603096040776,1067.223,0.0,91.4762817551963,103.27945952399769,346.74,0.0,27.506431870669747,44.779530729345964,178.01,0.0,41.732482678983835,30.04844426088811,166.26,0.0,51.92413394919168,36.15785901829174,173.9,0.0,30.409999999999997,33.29999685812966,172.21,0.0,316.7071651270208,217.4680628056472,822.826,2.501
violencia_limpios,V_76.mp4,143.60142857142856,88.40951540578487,262.26,5.65,78.64928571428572,90.1039355757455,209.705,0.0,55.918,56.66721756889074,123.339,0.0,181.86857142857144,129.71208417473053,307.86,1.97,45.66857142857143,69.55352649304741,167.3,0.0,65.03285714285715,37.7139071229194,122.78,11.86,77.41285714285713,41.952159147567805,121.48,27.04,86.36714285714285,58.74726255020618,168.46,31.22,143.5995714285714,88.4113232884739,262.26,5.645
violencia_limpios,V_762.mp4,284.8996666666667,169.3203974482179,711.9,7.48,175.27092222222223,235.44021887974014,899.919,0.0,212.82281111111112,226.29023749347112,704.257,0.0,89.47888888888889,81.69973076908103,259.99,0.13,45.8378888888889,59.564233338858166,165.27,0.0,53.71133333333333,50.663338565542055,165.57,0.0,62.60877777777779,36.906925930446384,168.89,0.0,44.046,51.50472769398418,180.0,0.96,284.8994444444445,169.32016276135158,711.902,7.479
violencia_limpios,V_765.mp4,325.2693271334792,220.2105130964472,900.6,2.28,331.8718944201313,274.28356586090644,1122.088,0.0,278.45674945295406,208.04287430961867,1128.294,0.0,78.69242888402626,104.69674554468999,346.61,0.0,25.31432166301969,44.08192002079406,177.5,0.0,31.5614989059081,39.24146267857953,178.17,0.0,43.48644967177243,33.5374985486238,177.5,0.0,25.99479759299781,37.36986178020828,180.0,0.0,325.2693397155361,220.21042239201344,900.599,2.278
violencia_limpios,V_768.mp4,220.27454545454546,134.35779190289503,484.66,29.03,159.31722727272728,126.2748971188433,402.262,0.0,113.49231818181819,92.3736878478294,312.778,0.0,42.16045454545454,63.84818522813634,280.37,3.02,61.94090909090908,63.27045936063391,160.16,0.0,50.72136363636364,57.85935511429784,164.94,1.49,69.61954545454545,56.779743829180475,180.0,5.11,54.57681818181818,58.47251038177103,179.09,8.78,220.2739545454545,134.35780897236668,484.656,29.03
violencia_limpios,V_769.mp4,96.55,45.26965401900041,206.05,50.71,154.35433333333333,132.82163691582784,265.673,0.0,72.85177777777777,67.86337540009666,141.009,0.0,101.12333333333335,87.44059397671084,223.13,1.5,67.35444444444445,31.609797180269567,101.0,7.32,73.66888888888889,46.85465943864187,162.81,7.63,42.781111111111116,52.47066857884614,117.11,0.38,29.603333333333335,18.345527384079205,54.28,0.0,96.54944444444443,45.26854459531229,206.046,50.712
violencia_limpios,V_77.mp4,101.30176470588235,61.30518842594953,220.81,18.68,78.98635294117648,80.0059303934255,238.764,0.0,32.80829411764706,51.636991442381586,172.161,0.0,15.710588235294116,11.502873809720462,43.37,0.01,32.47764705882353,36.851234295714534,96.02,0.0,76.68588235294118,35.19899733281183,139.8,16.57,72.85470588235295,43.321635633602156,169.3,23.89,22.8,19.348358457502282,70.79,1.3,101.3010588235294,61.30592381498564,220.809,18.684
violencia_limpios,V_770.mp4,116.53538461538461,69.8203759198541,224.24,23.49,178.1844615384615,197.115196676806,626.981,0.0,121.07723076923077,100.29772756328518,264.361,0.0,46.160000000000004,53.7931890050528,187.41,0.54,71.74,49.52320987846675,163.66,3.65,72.88615384615385,63.771813331918246,180.0,0.37,56.96384615384616,41.869499148835764,125.42,15.32,76.85230769230769,57.830271074620626,154.23,10.31,116.53553846153844,69.82167131774034,224.244,23.488
violencia_limpios,V_771.mp4,167.93939393939394,88.96314566786188,388.58,32.55,154.80196969696968,124.76724663410387,468.635,0.0,130.19645454545451,89.98086154986338,310.374,0.0,92.00121212121212,101.1319981743407,324.56,2.71,25.528787878787877,24.79470832627092,79.68,0.0,59.38121212121212,40.217997895654236,149.12,0.25,46.61,40.60606466403757,171.72,3.19,52.950606060606056,43.2028272323839,157.94,5.1,167.93836363636362,88.96257366858626,388.575,32.555
violencia_limpios,V_772.mp4,165.09,92.48450940562965,326.39,1.46,99.91192307692307,107.58337705906915,358.562,0.0,64.57280769230769,71.16635359888505,231.447,0.0,185.21230769230766,115.56755189265515,331.81,0.52,18.315384615384616,38.03098844161369,179.3,0.63,54.44923076923077,21.12723075522714,96.69,13.76,24.76076923076923,28.085762788014417,87.71,0.24,45.7273076923077,17.99151834786432,84.18,7.23,165.09050000000005,92.48489099923295,326.394,1.459
violencia_limpios,V_774.mp4,138.75866666666667,91.03526026974906,329.77,34.23,97.28673333333333,101.3943831978215,346.666,0.0,118.71506666666666,87.89416436054272,279.451,0.0,184.732,146.69361200426263,328.76,0.13,21.314000000000004,34.39060187235543,123.77,1.68,80.342,42.399470380789296,177.24,14.61,42.87333333333333,31.42448423640091,105.46,11.17,39.68733333333333,25.207639280488724,120.1,15.83,138.75826666666669,91.0341828212008,329.766,34.231
violencia_limpios,V_775.mp4,70.92571428571428,81.18196718014472,236.15,15.3,183.39157142857144,129.434627506008,353.601,0.0,135.63142857142856,80.2011052019799,234.486,0.0,106.61142857142856,93.74441466536757,263.1,5.9,83.91857142857144,60.20097048735218,141.33,5.62,58.16285714285714,44.73302497942123,135.88,3.12,51.91428571428571,45.14784744117297,99.65,1.65,71.39285714285714,42.801687160782855,158.7,40.42,70.924,81.18257582346925,236.15,15.296
violencia_limpios,V_776.mp4,145.1747619047619,95.74984729069011,335.5,5.65,197.1249047619048,169.7794668465256,456.99,0.0,141.54261904761904,114.97315972629272,331.938,0.0,125.93619047619049,91.38956671722381,305.36,7.95,49.18571428571429,48.57085716470615,170.05,2.39,23.682380952380953,18.780236128643832,52.49,0.0,58.29666666666667,26.093386773919047,118.86,7.01,54.529047619047624,60.14212491297276,180.0,0.92,145.17385714285714,95.74987446064132,335.503,5.646
violencia_limpios,V_779.mp4,150.16583333333332,96.74506522142083,413.71,49.61,160.73825,150.61616005602696,353.374,0.0,100.46941666666667,100.80842329926271,299.313,0.0,130.09833333333336,110.43470319467957,325.82,12.92,72.56666666666666,50.81295241701011,169.9,3.96,58.25583333333333,46.083172329709434,164.93,0.0,42.89083333333334,37.15690207713362,121.27,5.5,69.85083333333334,55.957442182484186,178.6,0.0,150.16441666666665,96.7450885278687,413.707,49.613
violencia_limpios,V_78.mp4,115.62291666666665,56.44518398828207,208.68,10.03,28.177916666666665,24.35115368915308,72.32,0.0,10.740499999999999,16.029137808053346,46.066,0.0,7.240416666666666,7.270429973031418,30.09,0.11,21.907916666666665,32.4245809840737,140.75,0.0,54.50749999999999,43.06639982025733,173.46,7.78,77.6075,48.824884002177484,180.0,9.74,44.68333333333334,26.543832603363107,106.44,2.22,115.62308333333333,56.445073105682106,208.684,10.031
violencia_limpios,V_780.mp4,172.95300000000003,126.63902970867849,425.62,26.49,96.65400000000001,118.69583610968745,266.583,0.0,102.65520000000001,114.02767324041223,349.738,0.0,79.741,87.63351077070918,234.69,0.77,63.74400000000001,60.02672149412571,175.49,0.0,67.308,58.54736692058263,180.0,8.33,78.873,61.92823679245375,157.33,0.49,49.400000000000006,44.84569792323698,137.79,6.5,172.9535,126.63838938072627,425.621,26.491
violencia_limpios,V_782.mp4,173.645,119.76403652698959,410.64,5.68,93.78036363636365,69.45811029372852,275.976,0.0,115.03845454545454,76.1242224585999,261.816,0.0,85.6440909090909,88.20685081152473,213.83,0.34,28.536363636363635,31.773522751686638,145.12,0.02,70.6959090909091,26.82020838296428,138.67,33.5,41.83863636363637,25.28367839714078,95.63,6.68,61.8959090909091,52.03124232329676,166.44,2.68,173.64654545454545,119.76386457713453,410.639,5.681
violencia_limpios,V_790.mp4,110.01899999999999,60.097217753604355,252.42,30.59,92.33193333333334,66.34074887455509,223.925,0.0,57.649133333333324,48.09509003453351,171.941,0.0,30.193666666666672,65.71374665840517,230.8,0.23,34.364999999999995,51.397998267073284,161.6,1.46,40.25866666666666,31.893175978929857,170.42,4.18,53.55366666666668,35.56764972248812,164.06,6.4,55.328333333333326,52.88989709167353,154.47,0.0,110.01933333333334,60.097805584089244,252.423,30.587
violencia_limpios,V_791.mp4,85.18818181818182,80.45407466294128,343.66,14.88,70.09818181818183,73.65553241732528,221.835,0.0,76.40240909090909,67.73716278216159,211.95,0.0,58.26590909090908,58.223993144627485,215.33,4.36,33.27909090909091,36.79580539099932,89.39,0.07,63.33636363636364,28.63837560993566,117.9,3.8,54.54045454545454,42.59215068276724,171.98,8.36,59.157272727272726,55.739545095433705,178.52,0.0,85.18927272727272,80.45344714398911,343.658,14.878
violencia_limpios,V_792.mp4,120.97361111111111,94.33982422688062,329.1,18.13,83.10886111111112,72.90699873837423,267.09,0.0,84.90066666666667,46.77076066396306,175.537,0.193,109.82861111111112,95.66081780818183,331.19,2.99,34.73,49.399862579334595,144.41,0.27,61.81499999999999,27.825215440059296,132.7,1.47,74.71527777777777,42.90146147934231,157.04,23.04,36.11444444444445,29.35127891537699,119.2,0.0,120.9734722222222,94.33933593742057,329.096,18.13
violencia_limpios,V_793.mp4,69.29416666666667,44.78159148138954,172.19,16.09,16.895833333333332,33.40650312529891,91.839,0.0,33.51125,37.44011151674583,87.203,0.0,109.59666666666665,121.17013150812774,258.91,2.73,9.768333333333333,14.395819363673441,53.63,2.0,69.00583333333333,42.52920802937742,174.52,3.35,35.622499999999995,31.63604162257748,88.01,0.33,42.88999999999999,28.026709987568513,75.44,0.0,69.293,44.78155009091863,172.191,16.091
violencia_limpios,V_794.mp4,391.84,0.0,391.84,391.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,17.99,17.99,6.56,0.0,6.56,6.56,30.91,0.0,30.91,30.91,104.58,0.0,104.58,104.58,34.05,0.0,34.05,34.05,391.839,0.0,391.839,391.839
violencia_limpios,V_795.mp4,187.36612903225802,169.3457316394958,494.73,3.0,142.12467741935484,141.5728210199936,467.457,0.0,120.25558064516129,85.39343807802183,286.107,0.0,100.14967741935484,118.67624531988618,309.66,0.06,37.088387096774184,67.07309948092824,177.46,0.16,73.16967741935485,22.12269580978939,154.5,53.38,71.03290322580644,43.96840457976981,174.33,0.02,68.64096774193548,42.185585243843555,172.05,1.93,187.36551612903227,169.3455684740271,494.731,3.0
violencia_limpios,V_797.mp4,144.45903846153846,112.3213583701521,508.88,13.46,122.60163461538463,151.83007987879455,657.063,0.0,84.02440384615385,61.187616493272785,268.835,0.0,11.342115384615386,7.04194139244716,27.43,0.14,24.352500000000003,33.41564291864915,172.93,0.0,60.950961538461534,20.155522306541005,106.27,0.0,43.1251923076923,31.569937393367063,173.5,6.82,58.79711538461538,42.63762645311127,180.0,16.72,144.45971153846153,112.32072471683558,508.878,13.457
violencia_limpios,V_798.mp4,227.2972727272727,100.79129487122476,377.94,100.02,57.18963636363635,55.14756529036025,185.603,0.0,80.29272727272726,102.34524419638747,322.869,0.0,36.418181818181814,94.44357117540417,320.74,0.7,15.523636363636363,23.098551587806224,83.58,1.6,52.06727272727273,20.472608085395024,67.69,11.5,53.43727272727272,44.27147571312912,178.97,9.21,48.56727272727273,34.65622919214065,119.15,0.0,227.2976363636364,100.788433979572,377.936,100.021
violencia_limpios,V_8.mp4,504.93454545454546,277.3070399165386,925.37,180.03,250.9089090909091,266.26336287046877,699.35,0.0,185.9812727272727,157.26527116569054,401.491,0.0,196.56909090909093,133.0775643340789,334.57,7.84,43.451818181818176,50.26493446095037,164.14,0.43,42.01545454545454,26.306142766903843,72.83,0.0,74.46181818181819,49.57216574211415,144.06,24.56,32.89090909090908,25.71614141139586,62.4,0.0,504.93481818181823,277.3064874141311,925.374,180.033
violencia_limpios,V_80.mp4,104.1325,86.20509099428718,288.25,12.67,110.86193749999998,112.29964857497329,323.742,0.0,52.338625,74.44982933571215,291.968,0.0,78.844375,118.07274062874687,348.67,0.85,17.127499999999998,23.99208133252859,89.31,0.0,80.125625,44.91976446491381,137.67,16.54,81.15375,52.245754899321724,174.71,1.33,66.20625000000001,40.758585987085794,178.51,22.42,104.13262499999999,86.20622102599864,288.255,12.673
violencia_limpios,V_801.mp4,89.341875,47.32248700406605,181.3,16.32,58.8660625,68.08678115999587,181.556,0.0,90.18237500000001,57.90880474432766,206.368,0.0,39.98375,68.97719621971694,291.88,1.24,69.57624999999999,60.35191815510092,175.87,0.38,56.870625000000004,28.94191273770043,107.45,10.66,93.40812499999998,46.05528941301603,179.44,28.74,55.546875,44.39663691748884,172.81,0.95,89.34299999999999,47.32310288079879,181.305,16.322
violencia_limpios,V_802.mp4,70.47942028985506,47.774623983008155,232.44,1.69,83.68462318840581,74.45152944466649,250.196,0.0,61.476246376811595,49.80848843066039,217.234,0.0,67.41057971014493,79.35095514240479,304.04,0.87,35.38695652173914,47.07958332017205,173.95,0.0,60.383478260869566,34.7162301349471,151.17,12.12,44.99391304347827,31.377559619865433,135.37,0.77,47.42826086956523,37.49119163046332,157.9,4.04,70.47910144927535,47.77464577673494,232.44,1.692
violencia_limpios,V_803.mp4,79.37879310344827,72.02964304690961,419.52,13.48,77.34844827586207,59.56110426443613,206.466,0.0,65.79710344827586,41.09674501461312,158.234,0.0,113.3489655172414,101.2401355244862,318.35,0.07,38.10241379310345,46.246416734035215,172.19,0.58,56.02103448275862,23.92008285569579,107.32,0.0,54.811206896551724,42.327890812360465,167.57,0.0,34.643793103448274,23.612509235096034,84.33,0.0,79.37815517241381,72.02937043349522,419.517,13.482
violencia_limpios,V_807.mp4,59.89050000000001,32.028746376867204,125.01,8.88,56.413250000000005,46.7571417037294,154.311,0.0,52.82594999999999,30.472520798901325,108.111,0.0,21.561,14.632542643386566,45.36,0.89,59.294,75.27684136781902,172.79,0.09,55.0775,10.52232957746725,72.92,36.61,47.48799999999999,29.516391984615492,147.4,10.43,37.273999999999994,28.612307694049203,115.76,0.0,59.889700000000005,32.02928051363397,125.01,8.88
violencia_limpios,V_808.mp4,52.18222222222222,41.69249236306754,127.53,10.76,37.77622222222222,19.484566416639723,64.164,0.0,18.727666666666664,20.034940703680657,63.945,0.0,13.233333333333334,10.696779889293788,27.21,0.07,57.52777777777778,50.40911544001189,160.96,8.59,97.72444444444444,27.151490802123146,128.49,56.15,61.446666666666665,39.437862201189354,100.57,12.85,111.43,42.47501500882608,166.99,53.53,52.183888888888895,41.69425892567358,127.534,10.761
violencia_limpios,V_809.mp4,100.9035294117647,100.05715666190352,322.07,3.24,5.531823529411764,20.532975619218266,84.73,0.0,20.02864705882353,22.97713715832865,52.737,0.0,49.57117647058824,87.73639338113581,240.56,1.23,54.4564705882353,57.01882572242878,148.74,3.61,66.82764705882354,17.622290404985588,99.93,45.48,79.86470588235294,37.07043618532951,144.04,34.88,93.67529411764706,55.717257662869486,164.27,9.19,100.90288235294118,100.05615040683553,322.065,3.244
violencia_limpios,V_813.mp4,98.29076923076923,60.86301784356113,202.45,1.45,54.661461538461545,62.33712748249818,189.714,0.0,40.582,37.15776254701028,93.376,0.0,24.651538461538465,54.139686128593,202.3,0.68,49.598461538461535,51.87954588052242,135.0,0.0,78.44923076923077,36.16057624484121,146.17,5.69,48.879230769230766,43.79537198942724,175.21,6.6,75.25769230769231,39.669360795170824,172.3,26.5,98.29015384615386,60.86208294694674,202.447,1.452
violencia_limpios,V_814.mp4,101.66666666666667,62.80445801586593,209.37,39.5,146.56083333333333,95.47704754843787,218.494,0.0,77.1875,40.96370850765346,109.247,0.0,75.04333333333334,81.01627902259315,190.32,13.33,35.276666666666664,35.08926654500869,93.27,8.67,57.1,63.0206023455822,149.68,1.27,55.64833333333333,18.83476616968383,83.69,30.49,38.666666666666664,41.19454607914338,116.98,0.0,101.66733333333332,62.80536465833684,209.374,39.5
violencia_limpios,V_818.mp4,79.02024390243902,50.957963434962984,210.77,9.14,59.48653658536585,58.71465191036117,243.327,0.0,69.31841463414634,48.60801105115061,220.571,0.0,116.25439024390245,104.70970630865078,310.92,0.44,19.431463414634145,34.16330513584536,165.86,0.0,72.1639024390244,34.29743269386564,172.04,44.32,53.6529268292683,36.65940010719641,127.68,7.08,44.25853658536586,24.03748838387401,141.56,7.56,79.02056097560975,50.95847479176,210.772,9.137
violencia_limpios,V_820.mp4,62.61333333333334,15.496245781909028,77.62,46.67,83.125,71.44826301597541,162.697,24.469,47.24966666666668,39.04224212738471,91.775,18.87,48.916666666666664,27.35332033471135,68.31,17.63,36.82666666666666,32.13400742723094,73.02,11.65,44.11333333333332,30.0722485579867,64.96,9.64,44.04666666666666,19.16551416824848,64.22,26.08,83.87,24.763059180965506,109.72,60.36,62.614666666666665,15.497093576968984,77.624,46.672
violencia_limpios,V_823.mp4,209.2269230769231,139.24248936641087,612.95,6.97,147.59592307692307,144.46195429784427,549.794,0.0,141.44317948717952,114.86720579697119,417.839,0.0,117.53769230769231,119.80355562361218,326.41,0.0,48.4652564102564,60.569660866360046,179.29,0.0,50.485641025641016,44.54036708686964,179.68,0.0,74.25782051282052,52.51478680191402,179.06,0.0,46.59858974358974,51.489620054046085,180.0,0.0,209.22706410256407,139.24242709696273,612.95,6.97
violencia_limpios,V_824.mp4,113.57037974683544,77.74286728669394,376.56,13.54,76.6599493670886,66.50048070578113,280.603,0.0,81.58615189873417,72.30687096089913,277.049,0.0,8.196455696202532,5.417025638118917,22.54,0.04,32.502405063291135,44.56810723603876,175.91,0.0,64.0140506329114,51.603603122038784,180.0,0.0,38.303797468354425,33.70409601158968,157.2,0.0,41.38645569620253,32.941412329334284,132.32,0.0,113.57081012658229,77.74264152549051,376.561,13.54
violencia_limpios,V_825.mp4,105.16173913043477,56.323751228622626,241.9,23.52,112.23654347826086,90.85783859162902,323.198,0.0,87.34023913043478,71.15119585882971,244.92,0.0,88.18565217391303,100.46011696527299,346.21,0.71,51.36695652173912,38.847245969570224,170.18,0.61,56.198043478260864,39.72515142937729,178.14,3.54,67.7876086956522,35.021444807100856,123.31,10.57,74.48326086956523,45.41804790826111,167.83,0.54,105.16143478260868,56.32361332934376,241.9,23.524
violencia_limpios,V_826.mp4,122.936875,59.64192258456574,268.01,29.44,90.688625,100.29456227458198,250.954,0.0,88.7733125,64.74474631939259,240.333,4.176,141.615,85.25914207090443,279.46,20.57,41.05,49.66417743202841,165.68,4.7,92.21625,56.998268614055284,164.17,3.9,55.3,43.44785763801632,101.34,1.88,67.765,44.34697584578532,158.97,9.47,122.9368125,59.641980773298435,268.014,29.441
violencia_limpios,V_827.mp4,117.67892857142856,93.73884626348632,352.54,10.72,118.67135714285715,101.93328602397503,338.065,0.0,82.98425,60.93534404452045,227.912,0.0,86.02214285714285,77.86327976638819,278.6,8.32,71.41857142857143,55.95432540221471,170.53,2.68,53.2925,41.60988278486699,170.25,5.52,67.12035714285713,41.23973555633709,132.35,7.85,68.82785714285714,46.3533471049361,178.37,6.01,117.67935714285714,93.73905876389948,352.541,10.716
violencia_limpios,V_829.mp4,148.73217391304345,91.93049780610063,385.54,13.19,71.59086956521739,112.06925384263897,431.462,0.0,79.1983043478261,96.28411581188192,352.454,0.0,165.07608695652172,115.25244725223175,337.44,0.04,30.85130434782608,37.66166429291532,163.98,1.28,45.364782608695656,43.07930191356034,173.43,0.0,53.866086956521755,37.60707957276256,103.95,6.39,62.17739130434782,60.13330722935435,180.0,0.0,148.73217391304348,91.93052454220384,385.536,13.19
