categoria,video,frame,persona_1,persona_2,distancia_centros,velocidad_relativa,aceleracion_prom,diferencia_orientacion,ang_brazo_der,ang_brazo_izq,ang_pierna_der,ang_pierna_izq,movimiento_relativo
violencia_limpios,V_825.mp4,100,1,2,133.42,186.126,154.469,238.02,170.18,178.14,88.09,161.32,133.416
violencia_limpios,V_826.mp4,90,0,1,84.79,0.0,42.543,64.16,38.8,32.38,90.28,158.97,84.79
violencia_limpios,V_826.mp4,100,0,1,29.44,4.536,240.333,182.9,22.69,164.17,27.54,9.47,29.441
violencia_limpios,V_826.mp4,100,0,2,121.53,242.602,121.301,58.74,22.69,164.17,27.54,9.47,121.527
violencia_limpios,V_826.mp4,100,1,2,92.13,238.065,119.033,241.64,165.68,133.71,94.56,134.25,92.126
violencia_limpios,V_826.mp4,110,0,1,85.01,61.142,28.303,40.6,5.52,124.24,14.53,87.88,85.015
violencia_limpios,V_826.mp4,110,0,2,116.42,15.023,122.141,182.51,5.52,124.24,14.53,87.88,116.416
violencia_limpios,V_826.mp4,110,0,3,155.59,250.954,4.176,135.62,5.52,124.24,14.53,87.88,155.586
violencia_limpios,V_826.mp4,110,1,2,191.86,46.118,142.092,223.12,4.7,139.97,1.88,77.07,191.863
violencia_limpios,V_826.mp4,110,1,3,77.54,189.812,24.127,176.22,4.7,139.97,1.88,77.07,77.541
violencia_limpios,V_826.mp4,110,2,3,268.01,235.93,117.965,46.9,31.93,102.26,94.32,67.46,268.014
violencia_limpios,V_826.mp4,120,0,1,158.23,42.66,35.568,75.05,19.26,3.9,101.34,16.8,158.226
violencia_limpios,V_826.mp4,120,0,2,117.87,32.103,17.787,183.84,19.26,3.9,101.34,16.8,117.871
violencia_limpios,V_826.mp4,120,0,3,195.13,52.093,125.758,95.62,19.26,3.9,101.34,16.8,195.129
violencia_limpios,V_826.mp4,120,1,2,108.7,10.557,27.029,258.89,73.19,81.85,95.45,87.17,108.697
violencia_limpios,V_826.mp4,120,1,3,52.14,9.433,134.999,20.57,73.19,81.85,95.45,87.17,52.143
violencia_limpios,V_826.mp4,120,2,3,112.6,19.99,117.218,279.46,144.89,50.71,8.29,62.1,112.604
violencia_limpios,V_827.mp4,10,0,1,291.6,0.0,0.0,44.4,90.0,90.0,47.81,159.06,291.604
violencia_limpios,V_827.mp4,50,0,1,37.8,278.651,6.108,50.84,74.85,41.97,132.23,80.99,37.804
violencia_limpios,V_827.mp4,60,0,1,57.11,177.174,227.912,129.98,140.42,95.05,90.71,6.01,57.112
violencia_limpios,V_827.mp4,60,0,2,41.12,160.891,58.88,43.25,140.42,95.05,90.71,6.01,41.124
violencia_limpios,V_827.mp4,60,0,3,113.03,160.891,58.88,168.14,140.42,95.05,90.71,6.01,113.028
violencia_limpios,V_827.mp4,60,1,2,18.33,338.065,169.032,173.23,126.25,32.8,10.58,134.23,18.326
violencia_limpios,V_827.mp4,60,1,3,64.41,338.065,169.032,38.16,126.25,32.8,10.58,134.23,64.408
violencia_limpios,V_827.mp4,60,2,3,73.38,0.0,0.0,211.39,137.66,65.4,17.31,178.37,73.383
violencia_limpios,V_827.mp4,70,0,1,10.72,100.177,66.242,34.37,39.76,142.77,84.74,12.73,10.716
violencia_limpios,V_827.mp4,80,0,1,56.73,7.962,69.507,82.1,7.6,6.93,67.72,43.89,56.733
violencia_limpios,V_827.mp4,80,0,2,92.78,117.71,7.719,196.5,7.6,6.93,67.72,43.89,92.783
violencia_limpios,V_827.mp4,80,1,2,139.22,109.748,61.788,278.6,24.28,5.52,20.8,13.26,139.224
violencia_limpios,V_827.mp4,90,0,1,55.82,45.404,26.683,29.61,15.71,16.3,79.68,49.44,55.822
violencia_limpios,V_827.mp4,90,0,2,37.13,60.585,89.147,91.64,15.71,16.3,79.68,49.44,37.128
violencia_limpios,V_827.mp4,90,1,2,47.61,15.181,104.554,62.03,24.13,101.84,111.79,22.02,47.61
violencia_limpios,V_827.mp4,100,0,1,219.72,136.421,102.42,8.77,133.54,51.43,110.94,97.77,219.717
violencia_limpios,V_827.mp4,100,0,2,209.25,171.288,115.936,31.85,133.54,51.43,110.94,97.77,209.245
violencia_limpios,V_827.mp4,100,0,3,307.51,299.766,96.666,23.53,133.54,51.43,110.94,97.77,307.514
violencia_limpios,V_827.mp4,100,1,2,61.63,34.867,25.024,23.08,51.66,20.34,132.35,78.89,61.628
violencia_limpios,V_827.mp4,100,1,3,89.82,163.345,5.754,14.76,51.66,20.34,132.35,78.89,89.825
violencia_limpios,V_827.mp4,100,2,3,111.87,128.478,19.27,8.32,93.16,79.24,77.76,11.1,111.873
violencia_limpios,V_827.mp4,110,0,1,228.35,19.27,77.845,42.69,34.32,40.52,34.32,70.5,228.348
violencia_limpios,V_827.mp4,110,0,2,124.57,7.116,82.086,8.36,34.32,40.52,34.32,70.5,124.565
violencia_limpios,V_827.mp4,110,0,3,52.97,67.433,116.166,163.7,34.32,40.52,34.32,70.5,52.973
violencia_limpios,V_827.mp4,110,1,2,352.54,26.386,103.16,34.33,2.68,20.09,7.85,81.75,352.541
violencia_limpios,V_827.mp4,110,1,3,190.96,86.703,137.24,206.39,2.68,20.09,7.85,81.75,190.961
violencia_limpios,V_827.mp4,110,2,3,170.81,60.317,141.481,172.06,170.53,170.25,45.08,90.0,170.809
violencia_limpios,V_827.mp4,130,0,1,38.22,210.904,185.027,36.54,12.71,41.28,37.58,60.41,38.218
violencia_limpios,V_829.mp4,0,0,1,71.31,0.0,0.0,18.7,13.18,59.87,51.81,0.0,71.305
violencia_limpios,V_829.mp4,0,0,2,20.26,0.0,0.0,0.04,13.18,59.87,51.81,0.0,20.256
violencia_limpios,V_829.mp4,0,1,2,54.49,0.0,0.0,18.74,34.74,25.12,12.68,49.95,54.488
violencia_limpios,V_829.mp4,10,0,1,385.54,431.462,352.454,216.33,39.7,173.43,103.95,90.3,385.536
violencia_limpios,V_829.mp4,30,0,1,271.36,64.147,286.589,206.38,28.27,0.0,10.76,41.37,271.356
violencia_limpios,V_829.mp4,40,0,1,221.32,77.469,120.85,77.89,104.53,36.41,29.65,16.4,221.316
violencia_limpios,V_829.mp4,50,0,1,208.28,16.014,37.65,89.41,27.27,48.1,97.76,35.13,208.283
violencia_limpios,V_829.mp4,60,0,1,216.45,42.46,29.237,110.82,3.25,54.74,12.74,174.34,216.45
violencia_limpios,V_829.mp4,60,0,2,203.42,127.507,10.121,207.91,3.25,54.74,12.74,174.34,203.424
violencia_limpios,V_829.mp4,60,1,2,13.19,85.047,19.117,318.73,54.43,44.3,67.02,105.31,13.19
violencia_limpios,V_829.mp4,70,0,1,157.47,28.745,6.858,89.91,1.28,23.56,100.06,86.02,157.473
violencia_limpios,V_829.mp4,70,0,2,102.09,29.417,49.045,224.79,1.28,23.56,100.06,86.02,102.091
violencia_limpios,V_829.mp4,70,1,2,119.28,0.672,52.409,314.71,5.83,0.0,98.75,180.0,119.285
violencia_limpios,V_829.mp4,80,0,1,149.82,18.251,99.774,290.97,5.96,36.45,29.53,8.82,149.82
violencia_limpios,V_829.mp4,90,0,1,187.76,32.302,75.239,319.52,163.98,90.0,90.0,0.0,187.765
violencia_limpios,V_829.mp4,100,0,1,62.16,58.577,13.88,21.1,4.01,8.58,23.03,40.77,62.157
violencia_limpios,V_829.mp4,120,0,1,92.78,84.913,85.41,313.98,44.68,9.84,78.71,105.82,92.779
violencia_limpios,V_829.mp4,120,0,2,153.44,84.913,73.324,128.56,44.68,9.84,78.71,105.82,153.444
violencia_limpios,V_829.mp4,120,0,3,45.43,84.913,26.026,337.44,44.68,9.84,78.71,105.82,45.434
violencia_limpios,V_829.mp4,120,1,2,244.96,0.0,106.682,185.41,26.01,114.44,6.39,3.68,244.958
violencia_limpios,V_829.mp4,120,1,3,52.2,0.0,59.384,23.47,26.01,114.44,6.39,3.68,52.196
violencia_limpios,V_829.mp4,120,2,3,198.58,0.0,47.298,208.88,11.23,6.96,90.26,4.2,198.579
violencia_limpios,V_829.mp4,130,0,1,189.25,379.781,270.214,73.06,8.15,39.3,7.4,12.29,189.255
violencia_limpios,V_830.mp4,20,0,1,262.28,160.822,14.122,245.18,67.61,41.67,2.09,42.89,262.275
violencia_limpios,V_830.mp4,20,0,2,281.11,160.822,14.122,273.37,67.61,41.67,2.09,42.89,281.108
violencia_limpios,V_830.mp4,20,1,2,19.29,0.0,0.0,28.19,10.56,71.42,90.0,53.49,19.292
violencia_limpios,V_830.mp4,30,0,1,317.76,51.349,54.736,265.16,137.94,124.51,12.36,58.77,317.755
violencia_limpios,V_830.mp4,40,0,1,253.16,122.144,35.397,271.84,52.92,31.23,25.76,44.36,253.163
violencia_limpios,V_830.mp4,40,0,2,262.0,140.644,28.186,280.84,52.92,31.23,25.76,44.36,262.003
violencia_limpios,V_830.mp4,40,1,2,15.43,18.5,7.212,9.0,180.0,137.67,10.84,49.99,15.434
violencia_limpios,V_830.mp4,90,0,1,58.82,146.354,82.427,4.24,90.52,48.41,127.56,96.11,58.819
violencia_limpios,V_830.mp4,90,0,2,158.58,146.354,73.177,25.04,90.52,48.41,127.56,96.11,158.578
violencia_limpios,V_830.mp4,90,1,2,155.12,0.0,9.25,20.8,83.82,14.37,19.84,67.89,155.122
violencia_limpios,V_830.mp4,100,0,1,61.0,70.019,123.703,13.84,10.86,95.32,106.89,46.66,61.0
violencia_limpios,V_830.mp4,100,0,2,132.55,4.538,156.443,6.78,10.86,95.32,106.89,46.66,132.546
violencia_limpios,V_830.mp4,100,1,2,80.85,65.481,194.611,7.07,178.29,177.14,79.96,15.5,80.849
violencia_limpios,V_830.mp4,110,0,1,74.56,4.586,32.717,11.32,4.03,0.0,0.0,28.87,74.557
violencia_limpios,V_830.mp4,110,0,2,25.46,23.721,10.751,50.46,4.03,0.0,0.0,28.87,25.458
violencia_limpios,V_830.mp4,110,0,3,13.33,230.73,0.58,0.84,4.03,0.0,0.0,28.87,13.326
violencia_limpios,V_830.mp4,110,1,2,99.86,19.135,42.308,39.15,54.18,30.25,6.48,143.36,99.861
violencia_limpios,V_830.mp4,110,1,3,87.45,226.144,32.137,10.48,54.18,30.25,6.48,143.36,87.45
violencia_limpios,V_830.mp4,110,2,3,14.21,207.009,10.171,49.62,75.97,32.81,7.88,12.58,14.21
violencia_limpios,V_830.mp4,120,0,1,26.35,52.963,24.188,3.97,17.32,46.41,2.23,105.52,26.353
violencia_limpios,V_832.mp4,10,0,1,162.33,0.0,0.0,320.54,6.06,55.31,65.23,11.87,162.332
violencia_limpios,V_832.mp4,40,0,1,136.21,261.543,30.761,206.23,73.03,128.89,44.75,81.93,136.206
violencia_limpios,V_832.mp4,50,0,1,52.67,179.948,229.86,0.2,2.84,13.76,164.92,3.52,52.669
violencia_limpios,V_832.mp4,60,0,1,284.52,207.513,21.418,67.2,3.17,3.88,93.09,67.44,284.518
violencia_limpios,V_832.mp4,70,0,1,152.13,210.907,209.21,2.07,154.85,97.08,7.45,9.86,152.129
violencia_limpios,V_832.mp4,70,0,2,258.85,338.493,30.1,122.79,154.85,97.08,7.45,9.86,258.849
violencia_limpios,V_832.mp4,70,1,2,362.93,127.585,179.111,120.72,74.46,0.0,89.96,90.0,362.935
violencia_limpios,V_832.mp4,80,0,1,324.44,306.15,258.529,273.55,32.26,80.61,84.87,180.0,324.441
violencia_limpios,V_832.mp4,80,0,2,356.66,13.989,162.252,277.61,32.26,80.61,84.87,180.0,356.659
violencia_limpios,V_832.mp4,80,0,3,392.06,284.011,27.241,2.5,32.26,80.61,84.87,180.0,392.064
violencia_limpios,V_832.mp4,80,1,2,37.99,320.139,366.299,4.07,11.02,36.78,1.51,47.29,37.986
violencia_limpios,V_832.mp4,80,1,3,94.39,590.161,231.288,271.05,11.02,36.78,1.51,47.29,94.386
violencia_limpios,V_832.mp4,80,2,3,58.83,270.022,135.011,275.11,10.06,40.89,0.25,3.89,58.828
violencia_limpios,V_832.mp4,90,0,1,151.77,305.786,175.785,275.44,10.58,76.41,64.49,52.32,151.768
violencia_limpios,V_832.mp4,90,0,2,153.74,273.834,143.911,203.9,10.58,76.41,64.49,52.32,153.738
violencia_limpios,V_832.mp4,90,0,3,311.28,32.692,158.351,7.92,10.58,76.41,64.49,52.32,311.278
violencia_limpios,V_832.mp4,90,0,4,332.26,108.408,87.802,4.75,10.58,76.41,64.49,52.32,332.264
violencia_limpios,V_832.mp4,90,1,2,143.31,31.953,144.093,71.54,14.62,4.86,40.87,20.69,143.313
violencia_limpios,V_832.mp4,90,1,3,427.43,273.095,158.533,283.36,14.62,4.86,40.87,20.69,427.432
violencia_limpios,V_832.mp4,90,1,4,456.58,414.194,87.983,280.19,14.62,4.86,40.87,20.69,456.577
violencia_limpios,V_832.mp4,90,2,3,311.23,241.142,126.659,211.82,7.85,112.46,68.79,35.74,311.231
violencia_limpios,V_832.mp4,90,2,4,346.45,382.241,56.11,208.65,7.85,112.46,68.79,35.74,346.453
violencia_limpios,V_832.mp4,90,3,4,41.76,141.099,70.55,3.17,180.0,169.89,96.9,74.78,41.76
violencia_limpios,V_832.mp4,100,0,1,122.43,189.769,58.009,21.83,26.15,84.86,43.8,25.41,122.435
violencia_limpios,V_832.mp4,100,0,2,164.53,11.551,142.693,186.4,26.15,84.86,43.8,25.41,164.531
violencia_limpios,V_832.mp4,100,1,2,227.8,201.32,188.892,208.22,123.7,135.44,38.36,75.44,227.801
violencia_limpios,V_832.mp4,110,0,1,67.77,191.858,190.813,244.77,28.39,67.8,34.85,24.66,67.772
violencia_limpios,V_832.mp4,110,0,2,480.08,119.444,208.61,230.68,28.39,67.8,34.85,24.66,480.082
violencia_limpios,V_832.mp4,110,1,2,424.42,311.302,256.311,14.09,2.59,45.6,91.76,16.88,424.418
violencia_limpios,V_832.mp4,120,0,1,219.63,98.508,145.183,336.83,2.42,54.22,11.24,20.57,219.626
violencia_limpios,V_832.mp4,130,0,1,256.14,108.825,58.945,32.56,5.99,57.99,23.66,28.11,256.14
violencia_limpios,V_832.mp4,130,0,2,131.23,132.611,223.438,207.63,5.99,57.99,23.66,28.11,131.227
violencia_limpios,V_832.mp4,130,0,3,52.96,132.611,102.601,0.66,5.99,57.99,23.66,28.11,52.959
violencia_limpios,V_832.mp4,130,0,4,220.39,132.611,32.052,6.76,5.99,57.99,23.66,28.11,220.39
violencia_limpios,V_832.mp4,130,1,2,364.92,241.436,218.28,175.07,73.27,38.04,11.41,26.01,364.92
violencia_limpios,V_832.mp4,130,1,3,285.27,241.436,97.443,31.9,73.27,38.04,11.41,26.01,285.274
violencia_limpios,V_832.mp4,130,1,4,66.78,241.436,26.893,25.81,73.27,38.04,11.41,26.01,66.776
violencia_limpios,V_832.mp4,130,2,3,83.42,0.0,261.936,206.97,149.39,22.96,89.48,102.66,83.417
violencia_limpios,V_832.mp4,130,2,4,314.4,0.0,191.387,200.88,149.39,22.96,89.48,102.66,314.402
violencia_limpios,V_832.mp4,130,3,4,239.56,0.0,70.55,6.09,5.13,38.89,38.9,2.34,239.559
violencia_limpios,V_832.mp4,140,0,1,135.35,25.221,67.023,12.24,164.57,63.45,10.33,2.41,135.348
violencia_limpios,V_832.mp4,140,0,2,106.33,207.717,263.248,6.88,164.57,63.45,10.33,2.41,106.329
violencia_limpios,V_832.mp4,140,1,2,52.23,232.938,237.187,19.11,4.43,57.27,163.13,10.7,52.23
violencia_limpios,V_836.mp4,0,0,1,387.64,0.0,0.0,239.94,6.47,67.61,166.74,0.0,387.639
violencia_limpios,V_836.mp4,10,0,1,369.24,22.629,94.524,97.9,5.9,13.41,31.61,0.0,369.24
violencia_limpios,V_836.mp4,20,0,1,365.9,38.53,33.297,253.62,6.71,48.49,20.21,22.75,365.903
violencia_limpios,V_836.mp4,30,0,1,377.01,69.677,15.574,246.56,10.64,51.03,47.27,29.07,377.015
violencia_limpios,V_836.mp4,40,0,1,352.52,29.718,19.979,248.06,4.81,103.02,46.34,38.73,352.52
violencia_limpios,V_836.mp4,50,0,1,170.76,269.462,288.641,48.71,0.49,147.23,0.1,13.65,170.764
violencia_limpios,V_836.mp4,50,0,2,68.61,241.207,84.384,183.29,0.49,147.23,0.1,13.65,68.609
violencia_limpios,V_836.mp4,50,0,3,190.3,241.207,84.384,212.0,0.49,147.23,0.1,13.65,190.299
violencia_limpios,V_836.mp4,50,0,4,268.58,241.207,84.384,29.88,0.49,147.23,0.1,13.65,268.576
violencia_limpios,V_836.mp4,50,1,2,130.74,510.669,204.256,232.0,172.62,92.07,73.47,165.46,130.742
violencia_limpios,V_836.mp4,50,1,3,327.64,510.669,204.256,260.7,172.62,92.07,73.47,165.46,327.641
violencia_limpios,V_836.mp4,50,1,4,106.54,510.669,204.256,18.83,172.62,92.07,73.47,165.46,106.539
violencia_limpios,V_836.mp4,50,2,3,197.67,0.0,0.0,28.7,11.1,3.64,84.59,172.11,197.67
violencia_limpios,V_836.mp4,50,2,4,214.29,0.0,0.0,213.17,11.1,3.64,84.59,172.11,214.293
violencia_limpios,V_836.mp4,50,3,4,397.2,0.0,0.0,241.87,4.77,19.77,0.0,4.03,397.198
violencia_limpios,V_836.mp4,60,0,1,147.93,42.484,155.973,36.78,16.07,160.16,157.44,14.75,147.928
violencia_limpios,V_836.mp4,60,0,2,314.12,264.443,265.176,285.44,16.07,160.16,157.44,14.75,314.125
violencia_limpios,V_836.mp4,60,0,3,90.76,151.765,208.837,51.39,16.07,160.16,157.44,14.75,90.764
violencia_limpios,V_836.mp4,60,0,4,251.56,161.046,52.431,264.79,16.07,160.16,157.44,14.75,251.558
violencia_limpios,V_836.mp4,60,1,2,208.44,306.928,408.798,322.23,22.26,26.34,45.22,40.66,208.444
violencia_limpios,V_836.mp4,60,1,3,114.16,194.249,352.459,88.17,22.26,26.34,45.22,40.66,114.16
violencia_limpios,V_836.mp4,60,1,4,198.49,118.562,196.054,301.58,22.26,26.34,45.22,40.66,198.489
violencia_limpios,V_836.mp4,60,2,3,228.59,112.679,461.662,234.05,6.38,29.5,101.6,67.9,228.586
violencia_limpios,V_836.mp4,60,2,4,108.41,425.489,305.256,20.65,6.38,29.5,101.6,67.9,108.41
violencia_limpios,V_836.mp4,60,3,4,160.85,312.811,248.917,213.4,166.66,51.23,64.58,5.1,160.847
violencia_limpios,V_836.mp4,80,0,1,326.27,181.313,117.061,318.79,134.45,57.02,14.96,82.22,326.273
violencia_limpios,V_836.mp4,90,0,1,36.46,167.383,174.348,337.77,35.09,95.97,9.66,113.4,36.457
violencia_limpios,V_836.mp4,130,0,1,50.72,172.434,208.661,248.81,2.04,73.11,14.46,63.95,50.722
violencia_limpios,V_837.mp4,20,0,1,50.38,87.141,20.321,312.83,10.54,57.11,146.74,34.77,50.383
violencia_limpios,V_837.mp4,30,0,1,42.19,18.161,41.082,320.83,6.89,82.14,16.35,103.58,42.189
violencia_limpios,V_837.mp4,40,0,1,77.7,39.416,28.788,285.6,180.0,88.58,125.63,31.46,77.701
violencia_limpios,V_837.mp4,50,0,1,97.46,10.44,31.088,83.75,5.46,46.88,102.99,31.91,97.462
violencia_limpios,V_837.mp4,60,0,1,155.21,12.48,70.761,113.23,17.09,83.27,41.38,56.73,155.206
violencia_limpios,V_837.mp4,70,0,1,178.64,5.003,47.591,92.29,7.36,14.38,34.88,35.89,178.636
violencia_limpios,V_837.mp4,80,0,1,134.49,40.644,26.77,96.54,9.45,152.39,68.99,105.25,134.494
violencia_limpios,V_837.mp4,90,0,1,100.54,26.359,178.003,106.29,12.62,58.9,49.39,169.94,100.541
violencia_limpios,V_837.mp4,100,0,1,116.44,14.988,42.601,26.65,3.7,44.95,66.11,28.27,116.44
violencia_limpios,V_837.mp4,120,0,1,57.33,57.032,94.269,49.25,6.56,66.68,38.0,30.79,57.33
violencia_limpios,V_84.mp4,0,0,1,46.78,0.0,0.0,23.79,4.9,25.73,17.83,18.23,46.777
violencia_limpios,V_84.mp4,20,0,1,37.2,44.356,0.573,6.86,2.49,56.9,46.45,32.67,37.203
violencia_limpios,V_84.mp4,60,0,1,50.45,37.59,0.736,20.53,169.38,8.75,4.94,54.19,50.455
violencia_limpios,V_84.mp4,60,0,2,20.06,37.59,0.736,17.11,169.38,8.75,4.94,54.19,20.058
violencia_limpios,V_84.mp4,60,1,2,34.01,0.0,0.0,3.42,71.24,0.0,0.0,75.3,34.013
violencia_limpios,V_84.mp4,70,0,1,14.34,4.144,34.828,1.03,10.24,93.75,64.34,54.99,14.34
violencia_limpios,V_84.mp4,80,0,1,45.64,3.449,13.008,0.57,8.93,60.36,0.13,68.19,45.635
violencia_limpios,V_84.mp4,90,0,1,3.2,12.62,13.341,22.69,2.43,111.2,34.03,80.07,3.2
violencia_limpios,V_84.mp4,130,0,1,0.47,42.289,30.659,3.64,29.14,29.28,46.24,21.58,0.47
violencia_limpios,V_84.mp4,130,0,2,29.28,42.289,0.859,8.6,29.14,29.28,46.24,21.58,29.283
violencia_limpios,V_84.mp4,130,1,2,29.71,0.0,29.8,4.96,19.8,153.29,71.67,25.68,29.705
violencia_limpios,V_84.mp4,140,0,1,6.39,3.273,22.781,1.99,9.8,56.43,18.52,50.13,6.386
violencia_limpios,V_84.mp4,140,0,2,53.78,44.712,43.501,7.77,9.8,56.43,18.52,50.13,53.78
violencia_limpios,V_84.mp4,140,1,2,48.22,41.439,56.888,5.78,27.58,52.27,2.67,44.08,48.22
violencia_limpios,V_842.mp4,10,0,1,70.81,134.788,67.394,4.04,43.05,81.03,55.86,4.87,70.805
violencia_limpios,V_842.mp4,20,0,1,55.05,16.359,189.586,257.69,164.05,1.54,3.34,111.8,55.054
violencia_limpios,V_842.mp4,30,0,1,99.58,177.717,97.038,191.93,2.32,30.92,86.22,19.87,99.584
violencia_limpios,V_842.mp4,30,0,2,107.24,280.242,15.721,235.26,2.32,30.92,86.22,19.87,107.242
violencia_limpios,V_842.mp4,30,1,2,12.32,102.525,81.317,43.33,27.06,90.0,74.51,117.17,12.323
violencia_limpios,V_843.mp4,30,0,1,91.77,105.332,16.75,23.05,1.4,60.66,29.67,142.53,91.775
violencia_limpios,V_843.mp4,30,0,2,199.33,105.332,16.75,27.9,1.4,60.66,29.67,142.53,199.332
violencia_limpios,V_843.mp4,30,1,2,111.89,0.0,0.0,4.85,8.9,15.65,96.59,87.25,111.891
violencia_limpios,V_843.mp4,40,0,1,139.97,12.535,58.933,5.53,38.2,77.03,7.54,166.34,139.969
violencia_limpios,V_843.mp4,80,0,1,66.89,48.864,58.831,169.33,63.33,103.34,155.49,37.12,66.891
violencia_limpios,V_843.mp4,80,0,2,162.01,48.864,7.101,22.94,63.33,103.34,155.49,37.12,162.011
violencia_limpios,V_843.mp4,80,1,2,129.9,0.0,51.73,146.39,0.0,153.06,48.36,76.2,129.896
violencia_limpios,V_843.mp4,90,0,1,133.96,12.102,371.945,142.79,62.78,73.3,10.45,71.93,133.96
violencia_limpios,V_843.mp4,100,0,1,156.6,22.897,248.449,140.8,21.06,6.3,47.05,118.24,156.605
violencia_limpios,V_843.mp4,100,0,2,124.85,136.479,126.923,8.98,21.06,6.3,47.05,118.24,124.855
violencia_limpios,V_843.mp4,100,0,3,41.81,136.479,126.923,146.49,21.06,6.3,47.05,118.24,41.813
violencia_limpios,V_843.mp4,100,1,2,62.06,159.377,121.525,131.82,13.65,48.37,156.56,32.7,62.06
violencia_limpios,V_843.mp4,100,1,3,127.76,159.377,121.525,5.69,13.65,48.37,156.56,32.7,127.757
violencia_limpios,V_843.mp4,100,2,3,111.9,0.0,0.0,137.51,13.5,69.08,14.82,90.0,111.896
violencia_limpios,V_843.mp4,110,0,1,49.45,90.18,53.211,253.74,5.85,58.92,44.74,32.26,49.45
violencia_limpios,V_843.mp4,110,0,2,107.32,333.591,235.035,172.08,5.85,58.92,44.74,32.26,107.316
violencia_limpios,V_843.mp4,110,0,3,117.44,312.984,224.732,8.97,5.85,58.92,44.74,32.26,117.442
violencia_limpios,V_843.mp4,110,1,2,61.64,243.411,201.394,81.67,1.81,14.48,37.18,75.42,61.636
violencia_limpios,V_843.mp4,110,1,3,116.06,222.804,191.09,244.78,1.81,14.48,37.18,75.42,116.062
violencia_limpios,V_843.mp4,110,2,3,111.81,20.607,372.915,163.11,33.3,15.76,33.04,9.01,111.81
violencia_limpios,V_843.mp4,120,0,1,156.79,1.122,190.225,57.51,32.58,124.11,87.0,13.47,156.787
violencia_limpios,V_843.mp4,120,0,2,26.06,202.998,268.294,6.07,32.58,124.11,87.0,13.47,26.062
violencia_limpios,V_843.mp4,120,1,2,135.02,201.875,222.643,63.58,0.99,51.31,39.78,56.07,135.017
violencia_limpios,V_843.mp4,130,0,1,130.45,25.786,20.331,51.05,4.01,47.27,4.75,57.36,130.451
violencia_limpios,V_843.mp4,140,0,1,135.32,19.757,22.772,4.33,48.46,6.84,51.68,143.18,135.318
violencia_limpios,V_843.mp4,140,0,2,125.89,255.522,52.244,4.38,48.46,6.84,51.68,143.18,125.887
violencia_limpios,V_843.mp4,140,1,2,13.71,275.279,53.033,0.05,40.3,74.18,97.61,68.9,13.709
violencia_limpios,V_845.mp4,0,0,1,179.83,0.0,0.0,285.03,0.94,57.29,17.11,69.29,179.831
violencia_limpios,V_845.mp4,10,0,1,95.45,15.074,67.958,301.54,11.14,65.19,92.17,47.22,95.445
violencia_limpios,V_845.mp4,10,0,2,78.79,75.495,37.748,23.25,11.14,65.19,92.17,47.22,78.788
violencia_limpios,V_845.mp4,10,1,2,69.13,60.421,30.211,278.28,0.77,64.37,55.57,76.07,69.13
violencia_limpios,V_845.mp4,20,0,1,104.44,4.193,9.633,261.41,0.94,59.71,14.71,35.66,104.436
violencia_limpios,V_845.mp4,30,0,1,101.41,15.837,24.007,62.2,4.93,57.7,5.27,32.71,101.409
violencia_limpios,V_845.mp4,40,0,1,46.55,47.638,33.933,70.32,61.71,66.61,71.9,26.04,46.553
violencia_limpios,V_845.mp4,50,0,1,78.82,7.043,30.041,66.19,14.07,41.31,163.12,32.79,78.823
violencia_limpios,V_845.mp4,50,0,2,93.19,45.43,25.169,274.6,14.07,41.31,163.12,32.79,93.187
violencia_limpios,V_845.mp4,50,1,2,58.11,38.387,4.872,208.41,1.49,59.06,43.26,57.57,58.107
violencia_limpios,V_845.mp4,60,0,1,72.19,1.546,4.295,96.25,0.89,69.2,14.26,42.54,72.192
violencia_limpios,V_845.mp4,70,0,1,64.58,16.858,8.26,305.21,25.55,13.74,39.83,7.69,64.584
violencia_limpios,V_845.mp4,80,0,1,52.68,2.697,25.244,21.9,32.9,63.48,65.69,33.19,52.682
violencia_limpios,V_845.mp4,90,0,1,45.64,0.626,1.737,13.34,25.49,73.81,90.67,12.99,45.636
violencia_limpios,V_846.mp4,50,0,1,4.72,50.674,1.752,15.3,58.63,55.85,90.0,78.88,4.717
violencia_limpios,V_848.mp4,0,0,1,118.43,0.0,0.0,285.76,14.03,76.97,31.84,71.99,118.43
violencia_limpios,V_848.mp4,10,0,1,85.16,9.532,34.993,301.06,12.14,142.03,132.18,132.53,85.163
violencia_limpios,V_848.mp4,10,0,2,84.43,39.759,19.879,74.12,12.14,142.03,132.18,132.53,84.434
violencia_limpios,V_848.mp4,10,1,2,156.32,30.227,15.113,226.94,135.86,58.93,27.75,61.77,156.316
violencia_limpios,V_848.mp4,20,0,1,24.98,0.219,80.068,288.54,16.28,58.83,50.55,72.56,24.984
violencia_limpios,V_848.mp4,20,0,2,105.86,11.849,89.367,237.29,16.28,58.83,50.55,72.56,105.859
violencia_limpios,V_848.mp4,20,0,3,207.49,115.17,37.706,233.66,16.28,58.83,50.55,72.56,207.485
violencia_limpios,V_848.mp4,20,1,2,94.47,11.63,94.023,51.25,168.18,49.27,125.09,168.01,94.472
violencia_limpios,V_848.mp4,20,1,3,182.8,114.951,42.362,54.89,168.18,49.27,125.09,168.01,182.798
